audit_id,audit_stratum,parent_asin,expected_device_type,source_domains,candidate_confidence,ambiguity_status,product_title,main_category,categories_evidence,features_evidence,description_evidence,candidate_device_terms,candidate_smart_terms,matched_fields,exclusion_reasons,audit_label,audit_device_type,audit_notes
d4f7ea7b3d09b3a1,strong_exclusion,B088PHZ4VR,excluded,Electronics,excluded,single_device_type,"Thopeb Webcam with Microphone - 1080P HD USB Computer Notebook Camera, Streaming Webcam for Video Calling and Recording, Web Camera Built-in Mic for Laptop Desktop.",All Electronics,Electronics Computers & Accessories Computer Accessories & Peripherals Audio & Video Accessories Webcams & VoIP Equipment Webcams,"【1080P Full HD Webcam】- Built-in Mic Notebook Camera & Light Correction.1080P web camera delivers Crisp Image and Crystal Clear Video at 30fps, 2 million high-definition image sensor,low light correction makes your video clearer and brighter than ordinary 720P webcam.Please kindly tear off the protective file before us","2020 New Version Professional Full hd 1080p webcam crystal clear at a fluid 30fps. And built-in omnidirectional microphones pick up your voice and filter out background noise, enabling you to enjoy clearer voice for hassle-free communication. Feature: - Its plug and play setup through the simple USB interface makes it ",plug,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:camera,,,
586ea3f782f2f16d,strong_exclusion,B09TXFFFPH,excluded,Electronics,excluded,single_device_type,"VENZ Security Camera, 1080P HD Indoor WiFi Camera with Motion Detection, Two-Way Audio, Cloud & SD Card Storage, Baby Monitor Compatible with Alexa & Google Home, White-H2, 4.57 x 2.48 x 2.48 inch",Industrial & Scientific,Electronics Camera & Photo Video Surveillance Surveillance Cameras Dome Cameras,🦄 AI Detection Alerts - An indoor home security camera with instant motion detection is necessary and important for our life. Set activity zone to receive notification of events that matter. Get alerts on your smartphone whenever motion is detected or customize motion detection zones so you can see what matters most. 🦄,,plug,alexa|google home|wi fi|wifi,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:camera|smart_plug:wrong_product:cameras|smart_plug:wrong_product:security camera,,,
0ec7a682c49fdd38,strong_exclusion,B0C58FXDFJ,excluded,Home_and_Kitchen,excluded,single_device_type,"Rolanstar Computer Desk 59"" with LED Lights & Power Outlets, Home Office Desk with Monitor Shelf, Gaming Desk, Writing Desk, Study Desk for Student & Kids, Carbon Fiber Sufrface Black",Amazon Home,Home & Kitchen Furniture Home Office Furniture Home Office Desks,"Convenient Power Outlets & Safe: This computer desk is equipped with 2-Outlet & 2 USB Ports & 1 Type C Port. The charging design allows you to charge your phone, tablet, laptop and other electronic devices without having to walk around, UL certified and ETL safety certified, feel free to use them Cool & Smart LED RGB L",,outlet,app control|smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
f9f8d0c7ec35ed5f,strong_exclusion,B07J4Z32V5,excluded,Home_and_Kitchen,excluded,single_device_type,"GE 20-Count 100 LED Twinkling Ice Crystal Icicle Set, Crystal White",Amazon Home,Home & Kitchen Seasonal Décor Seasonal Lighting Indoor String Lights,"Make your home twinkle this holiday season with these Crysal White Icicles! GE 20 Count 100 LED 9.5' Long Twinkling Ice Crystal Icicle Set for Indoor / Outdoor use Energy Smart: Up to 80% Energy Savings, this Random Sparkle Effect Set continues to operate even if a bulb is burned out or loose You can Connect up to 25 S","GE 20 Count 100 LED Twinkling Ice Crystal Icicle Set. Color: Crystal White. 9.5' Length. Indoor / Outdoor.-Energy Smart Random Sparkle: Sparkle Effect Set continues to operate even if a bulb is burned out or loose-Up to 80% Energy Savings The GE 20-Count 100 LED Twinkling Ice Crystal Icicle Set, Crystal White, Energy S",bulb,smart,description|features,smart_bulb:approved_identity_phrase_absent|smart_bulb:identity_not_in_title_or_categories,,,
de180d557fee4608,strong_exclusion,B0B9ZZCGW9,excluded,Home_and_Kitchen,excluded,single_device_type,yahava Portable Air Conditioner Neck Fan 3 Cooling Plates Personal Fan Two 2 Speeds Angle Adjustable Fan with 10000mAh Power Bank,Amazon Home,"Home & Kitchen Heating, Cooling & Air Quality Household Fans Personal Fans","[No Blow Air & Semiconductor Technology]:Compared other traditional neck fan,this neck cooler adopt advanced refrigeration tech which can reach the instantly cooling on the one second.Kindly remind that it cannot blow air,do not have fan duct,the cooling effect like putting the ice cubes on your neck. [Three Cooling Pl",,plug,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
08b02d7f32cd768f,strong_exclusion,B08LW6PYQ8,excluded,Home_and_Kitchen,excluded,single_device_type,Ner Mitzvah LED Electric Hanukkah Menorah - Color Changing LED Tree of Life Chanukah Menorah with Remote - Battery or USB Powered - Included - Silver,Amazon Home,Home & Kitchen Home Décor Products Candles & Holders Candleholders Menorahs,"LED MULTICOLORED PARTY DÉCOR: Decorative Color Changing Tree of Life Light-Up Menora for a Chanukkah and Holiday Desk Decoration and Hanukkah gift. INNOVATIVE TECHNOLOGY: Features 3D visual effect, with remote control to choose the day, change flame color - 4 flashing color options, and timer options - 1 hour, 4 hour, ","AN LED HIGH TECH HANUKKAH LIGHT UP MENORAH THAT PEOPLE OF ALL AGES WILL ENJOY Decorative Color Changing Tree of Life Light-Up Menora for a Chanukkah and Holiday Desk Decoration and Hanukkah gift. LED MULTICOLORED PARTY DECOR: Great for office desk decoration, holiday party decor, flashing with 4 Color options, this cen",plug,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
d7626074764aff8a,strong_exclusion,B0BZRS59KV,excluded,Home_and_Kitchen,excluded,single_device_type,"Okaysou Humidifiers, 6L Smart Humidifier and Diffuser for Bedroom Large Room W/Remote Control, Filterless, 50 Hour Top Fill Cool Mist Humidifiers with Humidistat for Babies, Plant, Sleep Mode, Timer",Amazon Home,"Home & Kitchen Heating, Cooling & Air Quality Humidifiers","High-Capacity Comfort Humidifier - Holding up 6 liters (1.6 Gallon) of water, the cool mist humidifier for a large room, bedroom, nursery, and whole house. Lasts up 50 hours , saving you the trouble of frequent refills. This humidifier includes 2 fully rotaing mist outlet, easy to control the direction of the mist. Eas",,outlet,smart,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:humidifier,,,
7849b9e7fa93be68,strong_exclusion,B08HS35KZ5,excluded,Home_and_Kitchen,excluded,single_device_type,"Joseph Joseph 85059 Wash & Drain Wash Basin Dishpan with Draining Plug Carry Handles 12.4-in x 12.2-in x 7.5-in, Green",Amazon Home,Home & Kitchen New Arrivals for Your Home,Wash basin comes with integrated plug and strainer. Twist the plug to strain food scraps or remove the plug to completely drain the wash basin. Sturdy handle and light weight allows it to be easily carried. Steep sides help keep water and soapsuds inside the basin. Helps you to use less water. Great for home use and ca,"Wash&Drain by Joseph Joseph Dishwashing bowl with straining plug This basic piece of kitchen equipment is given a stylish and practical update with a smart, thoughtful design. It has an integrated plug which means water can be quickly drained away, eliminating the problem of lifting and emptying a heavy bowl. The plug ",plug,smart,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:smart_evidence_not_in_title_or_categories,,,
62eb5156ab6ef86d,strong_exclusion,B0BY2Z9K2N,excluded,Electronics,excluded,single_device_type,"Eleacc 5.2 Wireless CarPlay Adapter 2023 Newest 5G Chip Box for iPhone, Fastest Apple Car Play Dongle for All Factory Wired CarPlay Cars, Auto Connect No Delay Online Update, USB/Type C 2Cables, U2-Pr",All Electronics,Electronics Car & Vehicle Electronics Car Electronics Car Video In-Dash Navigation,"【Fastest Mini Wireless CarPlay Dongle】Upgraded with New type IC CarPlay Dongle 5.8Ghz Wi-Fi support & 5.2 Bluetooth & a 5G U2 Dual-Core running at chip, low power, and anti-interference, which uses Next generation & Signal Filter Technology to keep the connection continuously and reliably. Giving you a more stable and ",2023 Newest updated version wireless carplay adapter,plug,wi fi|wifi,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:carplay,,,
a33d8f11dc11f0dd,strong_exclusion,B08TBW1N1C,excluded,Electronics,excluded,single_device_type,【Newest 2021】 WiFi Extender Signal Booster High Speed WiFi Range Extender Repeater Wireless Internet Superbooster Amplifier Covers up to 15 Devices with 2 External Antennas,Computers,Electronics Computers & Accessories Networking Products Repeaters,"★ High Speed and Wide Range--With high-performance 300 Mbps and 2.4 GHz Processor, this mini wifi booster can offer super high speed for your internet. The high-gain advanced antennas make the wifi range wider. It will extend your wireless network coverage to 2400 sq.ft for about 15 devices. There is no more wifi dead ",,plug,smart|wifi,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:range extender,,,
320c6fe56ceb36b5,strong_exclusion,B08FGQDRT3,excluded,Electronics,excluded,single_device_type,"30W Charger Adapter for Samsung Galaxy A12 A32 A42 A52 5G,Tab A 10.1 8.0 2019/10.5 2018/8.4 2020,Tab S7 S7+ S6/Lite S5e S4,A20E A30,M31 M21 M30,Quick Charge 3.0 USB Plug Wall Charging Block +2M Cable",Industrial & Scientific,Electronics Computers & Accessories Tablet Accessories Chargers & Adapters,"✔【Best 2 in 1 Type C Charger Kit】: You will get 3 USB Port 30W(QC 3.0+2.4A) wall charger and 6Ft USB Type C Cable to charge your phones. ★★★30W QC 3.0 Wall Charger supports fast charging for wireless chargers, iPhone, iPad, Samsung galaxy S20 S10 S9 S8 Plus S7 Note 10 9 8,, LG,Motorola, MP3 players, Power Bank. ✔【Fast ","Quick Charge 3.0 USB Charger and 3 USB Ports Charger This 3-port wall charger is one of the most versatile wall chargers on the market and that’s because it basically uses 2 different charging ports. There are two USB ports with 5V/2.4A charging speed, and the other one uses Quick Charge 3.0 which delivers up to 3A cha",plug,smart,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:smart_evidence_not_in_title_or_categories,,,
713751e45dc41087,strong_exclusion,B0B935VPJ9,excluded,Electronics,excluded,single_device_type,"HAWKRAY Wireless Indoor Security Camera, 3MP 2K Resolution 3X Digital Zoom，Battery Powered WiFi（2.4G only Cameras for Home Security System, Day/Night Auto Switch, Motion Detection",Camera & Photo,Electronics Security & Surveillance,"【PIR Motion Detection & AI Recognition】: The wireless battery WiFi security cameras with advanced AI technology, can distinguish humans, pets, and vehicles based on the monitoring target you set in App, and send you notifications that really matter. Upgraded PIR sensor sends you real-time alerts when motion is detected",,switch,alexa|wifi,features|title,smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent,,,
a61d077c160838ba,strong_exclusion,B00006HX9Q,excluded,Electronics,excluded,single_device_type,3Com 11Mbps Wireless LAN PC Card with XJACK Antenna,All Electronics,Electronics Television & Video Accessories Antennas TV Antennas,"802.1x support provides user authentication through a RADIUS server 3Com Wireless LAN Manager enables easy configuration Patented XJACK antenna with smart switch extends for excellent WLAN performance and conveniently retracts to activate power-save mode, preserve battery life, and protect the antenna Country configura",Product description 3COM 3CRWE62092B wireless 11 MBps LAN PC Card 2.4 GHZ Network adapter with jack Amazon.com,smart switch,smart,features,smart_switch:approved_identity_phrase_absent|smart_switch:identity_not_in_title_or_categories|smart_switch:required_target_context_absent,,,
b8b308d2d170b6b7,strong_exclusion,B0BTCQ5JBZ,excluded,Electronics,excluded,single_device_type,Open Ear Clip Bone Conduction Headphones Wireless Bluetooth Clip On Headset Open Ear Earbuds Head Phones Bone Conduction Earbuds Head Set Bone Conducting Headphones Induction Earphones,All Electronics,"Electronics Headphones, Earbuds & Accessories Headphones & Earbuds Earbud Headphones","《Open Ear Design Bone Conducting Technology》 Earbuds that don't go in your ear,Bone conduction bluetooth headphones deliver premium sound through the cheekbones. In contrast to over-ear headphones, wireless running headphones make you a burden-free wearing. It can avoid some dangerous situations from happening as you c","Open Ear Bone conduction Headphones Bluetooth 5.3 BORN FOR SPORTS - A more comfortable music listening experience! Features: 1.Comfortable to wear：Bone conduction earbuds use a silicone material is very comfortable to wear and weight is very light and small, Open ear earbuds are suitable for small ears or for people wi",plug,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
29fb593164d68b56,strong_exclusion,B09J299M9G,excluded,Electronics,excluded,single_device_type,"Dionlink N300 WiFi Unlocked 4G LTE Modem Router with SIM Card Slot, 300Mbps WiFi, LTE Cat4, EC25-AF Qualcomm Chipset, 5dBi High Gain Antennas, Plug and Play, LT210J",All Electronics,Electronics Computers & Accessories Networking Products Routers,"۞ Works with Major 4G providers. Insert a SIM card from AT&T, T-Mobile to get download speeds up to 150Mbps. Simply insert a SIM card and get all your Wi-Fi devices connected to the internet, very convenient for places where cable internet is unavailable, such as your holiday cabins or remote cameras. Fully support 4G ",,plug,wi fi|wifi,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:wrong_product:plug and play|smart_plug:wrong_product:router,,,
ec27590ab3b9c5c4,strong_exclusion,B07DNB1M4H,excluded,Electronics,excluded,single_device_type,DophiGo 1080P Dome 360 Wireless Baby Monitor,Camera & Photo,Electronics Camera & Photo Video Surveillance Surveillance Cameras Dome Cameras,"【1080P HD video】Be capable of delivering high-quality HD imagery in 1080P, HD IP camera allows you to record more details and cover more space without losing any details. 【Day & Night Vision】Day and night auto switch infrared LEDs, auto IR-LED for night vision, provide security even in darkness. 【Two Way Audio】Built-in","Description The P2P(Plug and Play) Megapixel Wireless IP Camera features high definition 1080p video resolution, h.264 video compression, 5x Digital Zoom built-in DVR via SD card (up to 32GB), two-way audio, wifi capability, pan/tilt, remote internet viewing, motion detection, night vision as well as network video reco",plug,wi fi|wifi,description,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:camera|smart_plug:wrong_product:cameras,,,
cc2bbd6408d25946,strong_exclusion,B07TXGPNN2,excluded,Electronics,excluded,single_device_type,"Power Strip Surge Protector, VASTFAFA Desktop Charging Station 6 Outlets and 2 USB 4.5Ft Extension Cord Flat Plug Power Strip, Multiple Protection Wall Mount for Home/Office (Black)",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"▶UPGRADED USB PORTS: Built-in IC, the surge protector will detect your devices intelligently to deliver the fastest possible charging speed.(5V/2.4A*2 USB) ▶BIG EXPANSION: Surge protector with long cord and 6 outlets, meet all your charging requirements for home, office, kitchen appliances like TV, speakers, DVD, compu","Power Strip Surge Protector with 4.5 Ft Extension Cord 6 AC Outlets + 2 USB 2 High Speed USB Chargers for USB Devices With built-in smart IC technology, 2 USB ports provide max up to 5V/2.4A to each USB chargers( Total 3.4A), Perfect for smart phones, bluetooth, ect. Widely Spaced AC Outlets There are 5 general wide 1.",outlet|plug|power strip,smart,description|features|title,global:accessory_primary_identity:extension cord|smart_plug:approved_identity_phrase_absent|smart_plug:conditional_without_specific_smart_control_evidence|smart_plug:smart_evidence_not_in_title_or_categories|smart_plug:wrong_product:wall mount,,,
b5367dc1e9fd1552,strong_exclusion,B00WU2TJBC,excluded,Electronics,excluded,single_device_type,"Creativecase Car Cassette Adapter for Smart Phone, Car Audio 3.5mm Stereo Plug,Aux Cassette Adapter Compatible with iPhone/Android phone/MP3/MP4/CD/MD/PC(Black)",,Electronics Portable Audio & Video MP3 & MP4 Player Accessories Cassette Player Adapters,"Amazing features:Suitable for car and recorder which can play cassette to get entertainment while driving,3.5mm plug is able to connect various devices,such as iPhone/Android phone/MP3/MP4/CD/MD/PC. Great functions:Insert the 3.5mm plug to android phone/ iPhone/iPod/ MP3/CD Player/PC after turning stereo into FM radio ",,plug,smart,features|title,smart_plug:approved_identity_phrase_absent,,,
c73d37969102f55b,strong_exclusion,B07RRJB26F,excluded,Home_and_Kitchen,excluded,single_device_type,Yoolax Motorized Hardwire Motor Roller Shades (Roman-1),Amazon Home,Home & Kitchen Home Décor Products Window Treatments Blinds & Shades,"Fabric Material: 100% Blackout Waterproof Vinyl fabric, safe and harmless. Easy to clean up, block strong sunlight into the room and protect the health and privacy. Great choice for kitchen, office, not very suitable for bedroom. This product is a decent window treatments. Smart Hardwired Motor: Work under 100V-220V, w",,plug|socket,alexa|app control|google home|smart|smartthings|tuya|voice control,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
7eaf47ceaf339a38,strong_exclusion,B09NNH6924,excluded,Electronics,excluded,single_device_type,"GPS Navigation for Car, Latest 2022 Map 7 inch Touch Screen Car GPS 256-8GB, Voice Turn Direction Guidance, Support Speed and Red Light Warning, Pre-Installed North America Lifetime map Free Update…",GPS & Navigation,Electronics Car & Vehicle Electronics Car Electronics Car Video In-Dash Navigation,"【Lifetime Map Updated for Free】Pre-installed with the most up-to-date 101 countries 2019 North America map, which has 2D / 3D map display. Provide with lifetime free map updates on our Aonerex website. If you need to update North America Map, please contact us to download. (Downloadable but not pre-installed maps: Euro","🚘🚘Select the Professional High-quality GPS Navigation for your love car, You just not only select the perfect product ,but also best service Leesion Team will offer the best support for you. Just Enjoy Your Driving OTHER IMPORTANT FUNCTION OF GPS NAVIGATION ❶Support Postcode, Address, Coordinates and POI Search (Please",plug,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
bdf70d105759cbf3,strong_exclusion,B0033WSDYC,excluded,Electronics,excluded,single_device_type,"Sangean DDR-63 All-in-One Table Top with WiFi Internet, FM-RDS/Aux In/ CD/USB/iPod Cradle in Acoustically Designed Wooden Cabinet WITH FREE BLUETOOTH MUSIC RECEIVER Black",Home Audio & Theater,Electronics Car & Vehicle Electronics Car Electronics Car Audio Car Stereo Receivers,"All In One, Internet Radio/FM-RDS/Aux-In/CD/USB/SD/iPod Dock Table Top Radio Includes Free Bluetooth Music Receiver The Plug & Play Bluetooth Receiver allows you to stream your music to the DDR-63 10 FM Station Presets and 10 Station Presets for internet Radio WiFi Internet Radio (over 15,000 Stations available worldwi","Product Description DDR-63 Internet Radio/FM-RDS/AuxIn/CD/USB/SD/iPod Cradle All -in-One Tabletop Wooden Cabinet Musical System transforms your listening experience. Featuring more choices, crystal-clear sound, the new DDR-63 all-in-one musical system lets you enjoy your music the way it was meant to be heard. Made for",plug,wi fi|wifi,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
402310c9d443383d,strong_exclusion,B01N59LL8R,excluded,Electronics,excluded,single_device_type,Intel BX80677I37300 7th Gen Core Desktop Processors,Computers,Electronics Computers & Accessories Computer Components Internal Components CPU Processors,Socket LGA 1151 Supports Intel Optane Memory Technology Intel HD Graphics 630 NOTE: Kindly find the compatibility chart in the Specification Sheet under Product Information,"Are you amazed by the things you can do with your computer? . If you bought your computer more than a handful of years ago, you're missing more than you know - uncompromised gaming, while you stream, chat and share with your community - stunning visuals of 4K HDR premium content - transport into a great VR experience. ",socket,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
20d913e348df814f,strong_exclusion,B0057IRWLK,excluded,Electronics,excluded,single_device_type,"BM Premium LP-E10 Battery and Charger Kit for Canon EOS Rebel T3, T5, T6, T7, Kiss X50, Kiss X70, EOS 1100D, EOS 1200D, EOS 1300D, EOS 2000D Digital Camera",All Electronics,Electronics Camera & Photo Accessories Batteries & Chargers Battery Chargers Camera,"LP-E10 Li-ion Battery for Canon EOS Rebel T3, T5, T6, T7, Kiss X50, Kiss X70, EOS 1100D, EOS 1200D, EOS 1300D, EOS 2000D Digital Camera Battery Specifications - Energy Storage Capacity: 1100mAh /Voltage: 7.4 volts/ WH: 8.1Wh - New fully decoded chip works just like the original.(gives time left and does not need a spec",,plug,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:camera,,,
febf89025a5a52b6,strong_exclusion,B0072O2Z0K,excluded,Electronics,excluded,single_device_type,Rapoo 5.8Ghz Mini Wireless Mouse (3300P Black),Computers,"Electronics Computers & Accessories Computer Accessories & Peripherals Keyboards, Mice & Accessories Mice","Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse","Reliable 5.8Ghz Wireless. The latest technology runs at 2.4x higher frequency than 2.4G, faster, more stable than 2.4G and far away from the interference of 2.4 GHz wireless, bluetooth and WIFI device Up to 6 months battery life. With Rapoo's latest energy saving technology and power switch, you can use your mouse with",plug,wifi,description,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
0b03d5856d5edaa3,strong_exclusion,B0BDYH9FDY,excluded,Home_and_Kitchen,excluded,single_device_type,Automatic Soap Dispenser Foaming Wall Mount Foam Touchless Smart Electric 3-Gear Adjustable Waterproof White,Amazon Home,Home & Kitchen Bath Bathroom Accessories Holders & Dispensers Dispensers Countertop Soap Dispensers,"THREE-STOP BUBBLE VOLUME: The soap dispenser adjustable volume control has three levels of bubble output (0.6s, 1s, 1.5s), which can meet the different dosage needs of adults and children. Adjust as you like. Upgraded infrared sensor chip, accurate identification, no fear of strong light (recommended to install on the ","Every Upgrade Is For A Better User Experience! 1. The first generation: ordinary automatic soap dispenser Disadvantages: Need to use matching hand sanitizer, can not replace other cleaning liquids, can not meet the different needs of customers. 2. Second generation: automatic soap dispenser with changeable liquid Disad",outlet,smart,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:wall mount,,,
1c6ad3213084b18d,strong_exclusion,B0728L21GZ,excluded,Electronics,excluded,single_device_type,"Comsoon Bluetooth FM Transmitter, Bluetooth Receiver MP3 Player Wireless In-Car Stereo Radio Adapter Car Kit Hands Free Calling, Dual USB Ports Charge 5V/2.4A & 1A",Cell Phones & Accessories,Electronics Car & Vehicle Electronics Vehicle Electronics Accessories Audio & Video Accessories Bluetooth Car Kits,"PLUG and PLAY: Plug it into the cigarette lighter socket, turn your car FM radio on, find an empty frequency, and match it to this transmitter; Pair it with your phone via Bluetooth, then there you go! HANDS-FREE CALL: High-performance microphone with Noise Suppression (CVC) technology, grants crystal clear call while ",,plug|socket,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
cf6500ecac406ae5,strong_exclusion,B0B4BH722L,excluded,Electronics,excluded,single_device_type,"4PCS Electricity Power Energy Saver, 30000W Smart Home Electricity Energy Saving Device Power Saver Voltage Stabilizer for House Office Factory(US Plug)",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"AUTOMATIC ENERGY SAVING: Power saver automatically helps you save daily energy waste, save money, and be safe and reliable. Gr SURGE PROTECTION: Voltage regulation, balance current, surge protection, to achieve the effect of power saving, effectively prevent overheating of electrical appliances, and prolong the service",How to Use: Plug and Play Specification: Item Type: Smart Electric Box Energy Saver Material: ABS Model: SD 001 Plug Voltage: AC 90-250V Rated Frequency: 50-60Hz Effective Load: 30000W Package List: 4 x Smart Electric Box Energy Saver 4 x User Manual,outlet|plug,smart,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:wrong_product:power saver,,,
8fcb2fd3c3d09994,strong_exclusion,B003VANRAQ,excluded,Electronics,excluded,single_device_type,Intel Core i5-760 Processor 2.8 GHz 8 MB Cache Socket LGA1156,All Electronics,Electronics Computers & Accessories Computer Components Internal Components CPU Processors,"2.80 GHz, up to 3.33 GHz Max Turbo Frequency with 8 MB Intel Smart Cache Supports up to 16 GB of dual-channel DDR3-1066/1333 Quad-core with four-way multi-task processing Requires a motherboard with a LGA1156 socket 95 watt TDP","For the first time, there is a smart family of processors that can provide extra performance when you need it, and increased energy efficiency when you don’t. Intel Core i5 760 Processor 2.80 GHz with 8 MB L3 shared cache. Features Intel Turbo Boost Technology which accelerates your performance to match your workload, ",socket,smart,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:smart_evidence_not_in_title_or_categories,,,
26ae5bc21f0b16ff,strong_exclusion,B00121XJKE,excluded,Electronics,excluded,single_device_type,CTA Digital HDMI Smart 4 Port Mini Switch,Home Audio & Theater,Electronics Home Audio Home Audio Accessories Distribution Selector Switch Boxes,Small compact size Smooth matte finish Switches conveniently among most HDMI Sources Each port supports HDMI or DVI inputs Maintains highest HDMI digital audio and video signal,"The HDMI Smart Switch, from CTA Digital, efficiently changes signal control from multiple devices to your HDMI display source. With this compact unit you will be able to switch from watching your favorite DVD, satellite programming, HDMI device or playing your PS3 without having to unplug cables from the back of your H",plug|smart switch|switch,smart,categories|description|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent|smart_switch:wrong_product:port,,,
e7546b33ff701afe,strong_exclusion,B0BNQLJ719,excluded,Home_and_Kitchen,excluded,single_device_type,"Aocktobar Heated Blanket Electric Blanket Throw, 1-8H Auto Off & 6 Heating Levels with OverHeat Protection, Soft Cozy Flannel & Sherpa Blanket, Machine Washable, ETL&FCC Certification, 50""x60"", Grey",Amazon Home,Home & Kitchen Bedding Blankets & Throws Electric Blankets,【6 Heating Levels & 1-8 Hours Auto Shut Off】Use the controller to choose from 6 heating levels and 1-8 hours auto shut off. Equipped with a digital display that shows the temperature level and customized time of Aocktobar heated blanket. You can freely choose the temperature level and control time according to your pre,,outlet|plug,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
b4d76207c9692cc4,strong_exclusion,B07T5QDRFN,excluded,Electronics,excluded,single_device_type,"MSI MEG X570 GODLIKE Motherboard (AMD AM4, PCIe 4.0, DDR4, SATA 6Gb/s, Triple M.2, USB 3.2, AX Wi-Fi 6, 10G Super LAN, Extended-ATX)",Computers,Electronics Computers & Accessories Computer Components Internal Components Motherboards,Supports 2nd and 3rd Gen AMD Ryzen / Ryzen with Radeon Vega Graphics Desktop Processors for AM4 socket Ultra-fast networking support with both on-board Wi-Fi 6 (802. 11ax) and bundled 10G Super LAN card Onboard triple Lightning Gen 4 M. 2 slots and bundled M. 2 XPANDER-Z Gen 4 accessory card with two additional M. 2 sl,"Flagship 14+4+1 phases IR digital VRM and brand-new infinity design, symbolizes the unlimited performance and power. Outshine the competition with Mystic Light infinity II, dynamic dashboard, triple Lightning M. 2 with shield frozr, Xtreme audio DAC and Killer Xtend with 2. 5G LAN Plus Wi-Fi 6 solution.",socket,wi fi,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:atx|smart_plug:wrong_product:motherboard,,,
b2dd93786fa387ed,strong_exclusion,B07BSSWPG1,excluded,Electronics,excluded,single_device_type,"Cute Animal Rechargeable Portable Speaker with Passive Subwoofer (Groove Pal Owl) Speaker for Kids by GOgroove - Stereo Drivers, Retractable 3.5mm AUX Cable - Plug Into Tablets, Phones, & More",All Electronics,Electronics Portable Audio & Video MP3 & MP4 Player Accessories,"GOgroove Groove Pal stereo speaker works with Contixo 7” / Dragon Touch 7"" / Ematic Fun Tab 2 / Fisher-Price Fun-2-Learn Smart Tablet / iRulu BabyPad Y1 / LeapFrog LeapPad3 / Smartab STJR76PK & More! Dual stereo drivers and passive woofer provides clear room-filling audio | Built in 3.5mm retractable wrappable audio ca",,plug,smart,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:smart_evidence_not_in_title_or_categories,,,
